country,sheng,shi,qu,lat,lng
中国,四川省,宜宾市,翠屏区,0,0
中国,四川省,宜宾市,南溪区,0,0
中国,四川省,宜宾市,叙州区,0,0
中国,四川省,宜宾市,江安县,0,0
中国,四川省,宜宾市,长宁县,0,0
中国,四川省,宜宾市,高县,0,0
中国,四川省,宜宾市,珙县,0,0
中国,四川省,宜宾市,筠连县,0,0
中国,四川省,宜宾市,兴文县,0,0
中国,四川省,宜宾市,屏山县,0,0
中国,四川省,广安市,,0,0
中国,四川省,广安市,广安区,0,0
中国,四川省,广安市,前锋区,0,0
中国,四川省,广安市,岳池县,0,0
中国,四川省,广安市,武胜县,0,0
中国,四川省,广安市,邻水县,0,0
中国,四川省,广安市,华蓥市,0,0
中国,四川省,达州市,,0,0
中国,四川省,达州市,通川区,0,0
中国,四川省,达州市,达川区,0,0
中国,四川省,达州市,宣汉县,0,0
中国,四川省,达州市,开江县,0,0
中国,四川省,达州市,大竹县,0,0
中国,四川省,达州市,渠县,0,0
中国,四川省,达州市,达州经济开发区,0,0
中国,四川省,达州市,万源市,0,0
中国,四川省,雅安市,,0,0
中国,四川省,雅安市,雨城区,0,0
中国,四川省,雅安市,名山区,0,0
中国,四川省,雅安市,荥经县,0,0
中国,四川省,雅安市,汉源县,0,0
中国,四川省,雅安市,石棉县,0,0
中国,四川省,雅安市,天全县,0,0
中国,四川省,雅安市,芦山县,0,0
中国,四川省,雅安市,宝兴县,0,0
中国,四川省,巴中市,,0,0
中国,四川省,巴中市,巴州区,0,0
中国,四川省,巴中市,恩阳区,0,0
中国,四川省,巴中市,通江县,0,0
中国,四川省,巴中市,南江县,0,0
中国,四川省,巴中市,平昌县,0,0
中国,四川省,巴中市,巴中经济开发区,0,0
中国,四川省,资阳市,,0,0
中国,四川省,资阳市,雁江区,0,0
中国,四川省,资阳市,安岳县,0,0
中国,四川省,资阳市,乐至县,0,0
中国,四川省,阿坝藏族羌族自治州,马尔康市,0,0
中国,四川省,阿坝藏族羌族自治州,汶川县,0,0
中国,四川省,阿坝藏族羌族自治州,理县,0,0
中国,四川省,阿坝藏族羌族自治州,茂县,0,0
中国,四川省,阿坝藏族羌族自治州,松潘县,0,0
中国,四川省,阿坝藏族羌族自治州,九寨沟县,0,0
中国,四川省,阿坝藏族羌族自治州,金川县,0,0
中国,四川省,阿坝藏族羌族自治州,小金县,0,0
中国,四川省,阿坝藏族羌族自治州,黑水县,0,0
中国,四川省,阿坝藏族羌族自治州,壤塘县,0,0
中国,四川省,阿坝藏族羌族自治州,阿坝县,0,0
中国,四川省,阿坝藏族羌族自治州,若尔盖县,0,0
中国,四川省,阿坝藏族羌族自治州,红原县,0,0
中国,四川省,甘孜藏族自治州,康定市,0,0
中国,四川省,甘孜藏族自治州,泸定县,0,0
中国,四川省,甘孜藏族自治州,丹巴县,0,0
中国,四川省,甘孜藏族自治州,九龙县,0,0
中国,四川省,甘孜藏族自治州,雅江县,0,0
中国,四川省,甘孜藏族自治州,道孚县,0,0
中国,四川省,甘孜藏族自治州,炉霍县,0,0
中国,四川省,甘孜藏族自治州,甘孜县,0,0
中国,四川省,甘孜藏族自治州,新龙县,0,0
中国,四川省,甘孜藏族自治州,德格县,0,0
中国,四川省,甘孜藏族自治州,白玉县,0,0
中国,四川省,甘孜藏族自治州,石渠县,0,0
中国,四川省,甘孜藏族自治州,色达县,0,0
中国,四川省,甘孜藏族自治州,理塘县,0,0
中国,四川省,甘孜藏族自治州,巴塘县,0,0
中国,四川省,甘孜藏族自治州,乡城县,0,0
中国,四川省,甘孜藏族自治州,稻城县,0,0
中国,四川省,甘孜藏族自治州,得荣县,0,0
中国,四川省,凉山彝族自治州,西昌市,0,0
中国,四川省,凉山彝族自治州,木里藏族自治县,0,0
中国,四川省,凉山彝族自治州,盐源县,0,0
中国,四川省,凉山彝族自治州,德昌县,0,0
中国,四川省,凉山彝族自治州,会理县,0,0
中国,四川省,凉山彝族自治州,会东县,0,0
中国,四川省,凉山彝族自治州,宁南县,0,0
中国,四川省,凉山彝族自治州,普格县,0,0
中国,四川省,凉山彝族自治州,布拖县,0,0
中国,四川省,凉山彝族自治州,金阳县,0,0
中国,四川省,凉山彝族自治州,昭觉县,0,0
中国,四川省,凉山彝族自治州,喜德县,0,0
中国,四川省,凉山彝族自治州,冕宁县,0,0
中国,四川省,凉山彝族自治州,越西县,0,0
中国,四川省,凉山彝族自治州,甘洛县,0,0
中国,四川省,凉山彝族自治州,美姑县,0,0
中国,四川省,凉山彝族自治州,雷波县,0,0
中国,贵州省,贵阳市,,0,0
中国,贵州省,贵阳市,南明区,0,0
中国,贵州省,贵阳市,云岩区,0,0
中国,贵州省,贵阳市,花溪区,0,0
中国,贵州省,贵阳市,乌当区,0,0
中国,贵州省,贵阳市,白云区,0,0
中国,贵州省,贵阳市,观山湖区,0,0
中国,贵州省,贵阳市,开阳县,0,0
中国,贵州省,贵阳市,息烽县,0,0
中国,贵州省,贵阳市,修文县,0,0
中国,贵州省,贵阳市,清镇市,0,0
中国,贵州省,六盘水市,钟山区,0,0
中国,贵州省,六盘水市,六枝特区,0,0
中国,贵州省,六盘水市,水城县,0,0
中国,贵州省,六盘水市,盘州市,0,0
中国,贵州省,遵义市,,0,0
中国,贵州省,遵义市,红花岗区,0,0
中国,贵州省,遵义市,汇川区,0,0
中国,贵州省,遵义市,播州区,0,0
中国,贵州省,遵义市,桐梓县,0,0
中国,贵州省,遵义市,绥阳县,0,0
中国,贵州省,遵义市,正安县,0,0
中国,贵州省,遵义市,道真仡佬族苗族自治县,0,0
中国,贵州省,遵义市,务川仡佬族苗族自治县,0,0
中国,贵州省,遵义市,凤冈县,0,0
中国,贵州省,遵义市,湄潭县,0,0
中国,贵州省,遵义市,余庆县,0,0
中国,贵州省,遵义市,习水县,0,0
中国,贵州省,遵义市,赤水市,0,0
中国,贵州省,遵义市,仁怀市,0,0
中国,贵州省,安顺市,,0,0
中国,贵州省,安顺市,西秀区,0,0
中国,贵州省,安顺市,平坝区,0,0
中国,贵州省,安顺市,普定县,0,0
中国,贵州省,安顺市,镇宁布依族苗族自治县,0,0
中国,贵州省,安顺市,关岭布依族苗族自治县,0,0
中国,贵州省,安顺市,紫云苗族布依族自治县,0,0
中国,贵州省,毕节市,,0,0
中国,贵州省,毕节市,七星关区,0,0
中国,贵州省,毕节市,大方县,0,0
中国,贵州省,毕节市,黔西县,0,0
中国,贵州省,毕节市,金沙县,0,0
中国,贵州省,毕节市,织金县,0,0
中国,贵州省,毕节市,纳雍县,0,0
中国,贵州省,毕节市,威宁彝族回族苗族自治县,0,0
中国,贵州省,毕节市,赫章县,0,0
中国,贵州省,铜仁市,,0,0
中国,贵州省,铜仁市,碧江区,0,0
中国,贵州省,铜仁市,万山区,0,0
中国,贵州省,铜仁市,江口县,0,0
中国,贵州省,铜仁市,玉屏侗族自治县,0,0
中国,贵州省,铜仁市,石阡县,0,0
中国,贵州省,铜仁市,思南县,0,0
中国,贵州省,铜仁市,印江土家族苗族自治县,0,0
中国,贵州省,铜仁市,德江县,0,0
中国,贵州省,铜仁市,沿河土家族自治县,0,0
中国,贵州省,铜仁市,松桃苗族自治县,0,0
中国,贵州省,黔西南布依族苗族自治州,兴义市,0,0
中国,贵州省,黔西南布依族苗族自治州,兴仁市,0,0
中国,贵州省,黔西南布依族苗族自治州,普安县,0,0
中国,贵州省,黔西南布依族苗族自治州,晴隆县,0,0
中国,贵州省,黔西南布依族苗族自治州,贞丰县,0,0
中国,贵州省,黔西南布依族苗族自治州,望谟县,0,0
中国,贵州省,黔西南布依族苗族自治州,册亨县,0,0
中国,贵州省,黔西南布依族苗族自治州,安龙县,0,0
中国,贵州省,黔东南苗族侗族自治州,凯里市,0,0
中国,贵州省,黔东南苗族侗族自治州,黄平县,0,0
中国,贵州省,黔东南苗族侗族自治州,施秉县,0,0
中国,贵州省,黔东南苗族侗族自治州,三穗县,0,0
中国,贵州省,黔东南苗族侗族自治州,镇远县,0,0
中国,贵州省,黔东南苗族侗族自治州,岑巩县,0,0
中国,贵州省,黔东南苗族侗族自治州,天柱县,0,0
中国,贵州省,黔东南苗族侗族自治州,锦屏县,0,0
中国,贵州省,黔东南苗族侗族自治州,剑河县,0,0
中国,贵州省,黔东南苗族侗族自治州,台江县,0,0
中国,贵州省,黔东南苗族侗族自治州,黎平县,0,0
中国,贵州省,黔东南苗族侗族自治州,榕江县,0,0
中国,贵州省,黔东南苗族侗族自治州,从江县,0,0
中国,贵州省,黔东南苗族侗族自治州,雷山县,0,0
中国,贵州省,黔东南苗族侗族自治州,麻江县,0,0
中国,贵州省,黔东南苗族侗族自治州,丹寨县,0,0
中国,贵州省,黔南布依族苗族自治州,都匀市,0,0
中国,贵州省,黔南布依族苗族自治州,福泉市,0,0
中国,贵州省,黔南布依族苗族自治州,荔波县,0,0
中国,贵州省,黔南布依族苗族自治州,贵定县,0,0
中国,贵州省,黔南布依族苗族自治州,瓮安县,0,0
中国,贵州省,黔南布依族苗族自治州,独山县,0,0
中国,贵州省,黔南布依族苗族自治州,平塘县,0,0
中国,贵州省,黔南布依族苗族自治州,罗甸县,0,0
中国,贵州省,黔南布依族苗族自治州,长顺县,0,0
中国,贵州省,黔南布依族苗族自治州,龙里县,0,0
中国,贵州省,黔南布依族苗族自治州,惠水县,0,0
中国,贵州省,黔南布依族苗族自治州,三都水族自治县,0,0
中国,云南省,昆明市,,0,0
中国,云南省,昆明市,五华区,0,0
中国,云南省,昆明市,盘龙区,0,0
中国,云南省,昆明市,官渡区,0,0
中国,云南省,昆明市,西山区,0,0
中国,云南省,昆明市,东川区,0,0
中国,云南省,昆明市,呈贡区,0,0
中国,云南省,昆明市,晋宁区,0,0
中国,云南省,昆明市,富民县,0,0
中国,云南省,昆明市,宜良县,0,0
中国,云南省,昆明市,石林彝族自治县,0,0
中国,云南省,昆明市,嵩明县,0,0
中国,云南省,昆明市,禄劝彝族苗族自治县,0,0
中国,云南省,昆明市,寻甸回族彝族自治县,0,0
中国,云南省,昆明市,安宁市,0,0
中国,云南省,曲靖市,,0,0
中国,云南省,曲靖市,麒麟区,0,0
中国,云南省,曲靖市,沾益区,0,0
中国,云南省,曲靖市,马龙区,0,0
中国,云南省,曲靖市,陆良县,0,0
中国,云南省,曲靖市,师宗县,0,0
中国,云南省,曲靖市,罗平县,0,0
中国,云南省,曲靖市,富源县,0,0
中国,云南省,曲靖市,会泽县,0,0
中国,云南省,曲靖市,宣威市,0,0
中国,云南省,玉溪市,,0,0
中国,云南省,玉溪市,红塔区,0,0
中国,云南省,玉溪市,江川区,0,0
中国,云南省,玉溪市,通海县,0,0
中国,云南省,玉溪市,华宁县,0,0
中国,云南省,玉溪市,易门县,0,0
中国,云南省,玉溪市,峨山彝族自治县,0,0
中国,云南省,玉溪市,新平彝族傣族自治县,0,0
中国,云南省,玉溪市,元江哈尼族彝族傣族自治县,0,0
中国,云南省,玉溪市,澄江市,0,0
中国,云南省,保山市,,0,0
中国,云南省,保山市,隆阳区,0,0
中国,云南省,保山市,施甸县,0,0
中国,云南省,保山市,龙陵县,0,0
中国,云南省,保山市,昌宁县,0,0
中国,云南省,保山市,腾冲市,0,0
中国,云南省,昭通市,,0,0
中国,云南省,昭通市,昭阳区,0,0
中国,云南省,昭通市,鲁甸县,0,0
中国,云南省,昭通市,巧家县,0,0
中国,云南省,昭通市,盐津县,0,0
中国,云南省,昭通市,大关县,0,0
中国,云南省,昭通市,永善县,0,0
中国,云南省,昭通市,绥江县,0,0
中国,云南省,昭通市,镇雄县,0,0
中国,云南省,昭通市,彝良县,0,0
中国,云南省,昭通市,威信县,0,0
中国,云南省,昭通市,水富市,0,0
中国,云南省,丽江市,,0,0
中国,云南省,丽江市,古城区,0,0
中国,云南省,丽江市,玉龙纳西族自治县,0,0
中国,云南省,丽江市,永胜县,0,0
中国,云南省,丽江市,华坪县,0,0
中国,云南省,丽江市,宁蒗彝族自治县,0,0
中国,云南省,普洱市,,0,0
中国,云南省,普洱市,思茅区,0,0
中国,云南省,普洱市,宁洱哈尼族彝族自治县,0,0
中国,云南省,普洱市,墨江哈尼族自治县,0,0
中国,云南省,普洱市,景东彝族自治县,0,0
中国,云南省,普洱市,景谷傣族彝族自治县,0,0
中国,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,0,0
中国,云南省,普洱市,江城哈尼族彝族自治县,0,0
中国,云南省,普洱市,孟连傣族拉祜族佤族自治县,0,0
中国,云南省,普洱市,澜沧拉祜族自治县,0,0
中国,云南省,普洱市,西盟佤族自治县,0,0
中国,云南省,临沧市,,0,0
中国,云南省,临沧市,临翔区,0,0
中国,云南省,临沧市,凤庆县,0,0
中国,云南省,临沧市,云县,0,0
中国,云南省,临沧市,永德县,0,0
中国,云南省,临沧市,镇康县,0,0
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,0,0
中国,云南省,临沧市,耿马傣族佤族自治县,0,0
中国,云南省,临沧市,沧源佤族自治县,0,0
中国,云南省,楚雄彝族自治州,楚雄市,0,0
中国,云南省,楚雄彝族自治州,双柏县,0,0
中国,云南省,楚雄彝族自治州,牟定县,0,0
中国,云南省,楚雄彝族自治州,南华县,0,0
中国,云南省,楚雄彝族自治州,姚安县,0,0
中国,云南省,楚雄彝族自治州,大姚县,0,0
中国,云南省,楚雄彝族自治州,永仁县,0,0
中国,云南省,楚雄彝族自治州,元谋县,0,0
中国,云南省,楚雄彝族自治州,武定县,0,0
中国,云南省,楚雄彝族自治州,禄丰县,0,0
中国,云南省,红河哈尼族彝族自治州,个旧市,0,0
中国,云南省,红河哈尼族彝族自治州,开远市,0,0
中国,云南省,红河哈尼族彝族自治州,蒙自市,0,0
中国,云南省,红河哈尼族彝族自治州,弥勒市,0,0
中国,云南省,红河哈尼族彝族自治州,屏边苗族自治县,0,0
中国,云南省,红河哈尼族彝族自治州,建水县,0,0
中国,云南省,红河哈尼族彝族自治州,石屏县,0,0
中国,云南省,红河哈尼族彝族自治州,泸西县,0,0
中国,云南省,红河哈尼族彝族自治州,元阳县,0,0
中国,云南省,红河哈尼族彝族自治州,红河县,0,0
中国,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,0,0
中国,云南省,红河哈尼族彝族自治州,绿春县,0,0
中国,云南省,红河哈尼族彝族自治州,河口瑶族自治县,0,0
中国,云南省,文山壮族苗族自治州,文山市,0,0
中国,云南省,文山壮族苗族自治州,砚山县,0,0
中国,云南省,文山壮族苗族自治州,西畴县,0,0
中国,云南省,文山壮族苗族自治州,麻栗坡县,0,0
中国,云南省,文山壮族苗族自治州,马关县,0,0
中国,云南省,文山壮族苗族自治州,丘北县,0,0
中国,云南省,文山壮族苗族自治州,广南县,0,0
中国,云南省,文山壮族苗族自治州,富宁县,0,0
中国,云南省,西双版纳傣族自治州,景洪市,0,0
中国,云南省,西双版纳傣族自治州,勐海县,0,0
中国,云南省,西双版纳傣族自治州,勐腊县,0,0
中国,云南省,大理白族自治州,大理市,0,0
中国,云南省,大理白族自治州,漾濞彝族自治县,0,0
中国,云南省,大理白族自治州,祥云县,0,0
中国,云南省,大理白族自治州,宾川县,0,0
中国,云南省,大理白族自治州,弥渡县,0,0
中国,云南省,大理白族自治州,南涧彝族自治县,0,0
中国,云南省,大理白族自治州,巍山彝族回族自治县,0,0
中国,云南省,大理白族自治州,永平县,0,0
中国,云南省,大理白族自治州,云龙县,0,0
中国,云南省,大理白族自治州,洱源县,0,0
中国,云南省,大理白族自治州,剑川县,0,0
中国,云南省,大理白族自治州,鹤庆县,0,0
中国,云南省,德宏傣族景颇族自治州,瑞丽市,0,0
中国,云南省,德宏傣族景颇族自治州,芒市,0,0
中国,云南省,德宏傣族景颇族自治州,梁河县,0,0
中国,云南省,德宏傣族景颇族自治州,盈江县,0,0
中国,云南省,德宏傣族景颇族自治州,陇川县,0,0
中国,云南省,怒江傈僳族自治州,泸水市,0,0
中国,云南省,怒江傈僳族自治州,福贡县,0,0
中国,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,0,0
中国,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,0,0
中国,云南省,迪庆藏族自治州,香格里拉市,0,0
中国,云南省,迪庆藏族自治州,德钦县,0,0
中国,云南省,迪庆藏族自治州,维西傈僳族自治县,0,0
中国,西藏自治区,拉萨市,,0,0
中国,西藏自治区,拉萨市,城关区,0,0
中国,西藏自治区,拉萨市,堆龙德庆区,0,0
中国,西藏自治区,拉萨市,达孜区,0,0
中国,西藏自治区,拉萨市,林周县,0,0
中国,西藏自治区,拉萨市,当雄县,0,0
中国,西藏自治区,拉萨市,尼木县,0,0
中国,西藏自治区,拉萨市,曲水县,0,0
中国,西藏自治区,拉萨市,墨竹工卡县,0,0
中国,西藏自治区,拉萨市,格尔木藏青工业园区,0,0
中国,西藏自治区,拉萨市,拉萨经济技术开发区,0,0
中国,西藏自治区,拉萨市,西藏文化旅游创意园区,0,0
中国,西藏自治区,拉萨市,达孜工业园区,0,0
中国,西藏自治区,日喀则市,桑珠孜区,0,0
中国,西藏自治区,日喀则市,南木林县,0,0
中国,西藏自治区,日喀则市,江孜县,0,0
中国,西藏自治区,日喀则市,定日县,0,0
中国,西藏自治区,日喀则市,萨迦县,0,0
中国,西藏自治区,日喀则市,拉孜县,0,0
中国,西藏自治区,日喀则市,昂仁县,0,0
中国,西藏自治区,日喀则市,谢通门县,0,0
中国,西藏自治区,日喀则市,白朗县,0,0
中国,西藏自治区,日喀则市,仁布县,0,0
中国,西藏自治区,日喀则市,康马县,0,0
中国,西藏自治区,日喀则市,定结县,0,0
中国,西藏自治区,日喀则市,仲巴县,0,0
中国,西藏自治区,日喀则市,亚东县,0,0
中国,西藏自治区,日喀则市,吉隆县,0,0
中国,西藏自治区,日喀则市,聂拉木县,0,0
中国,西藏自治区,日喀则市,萨嘎县,0,0
中国,西藏自治区,日喀则市,岗巴县,0,0
中国,西藏自治区,昌都市,卡若区,0,0
中国,西藏自治区,昌都市,江达县,0,0
中国,西藏自治区,昌都市,贡觉县,0,0
中国,西藏自治区,昌都市,类乌齐县,0,0
中国,西藏自治区,昌都市,丁青县,0,0
中国,西藏自治区,昌都市,察雅县,0,0
中国,西藏自治区,昌都市,八宿县,0,0
中国,西藏自治区,昌都市,左贡县,0,0
中国,西藏自治区,昌都市,芒康县,0,0
中国,西藏自治区,昌都市,洛隆县,0,0
中国,西藏自治区,昌都市,边坝县,0,0
中国,西藏自治区,林芝市,巴宜区,0,0
中国,西藏自治区,林芝市,工布江达县,0,0
中国,西藏自治区,林芝市,米林县,0,0
中国,西藏自治区,林芝市,墨脱县,0,0
中国,西藏自治区,林芝市,波密县,0,0
中国,西藏自治区,林芝市,察隅县,0,0
中国,西藏自治区,林芝市,朗县,0,0
中国,西藏自治区,山南市,,0,0
中国,西藏自治区,山南市,乃东区,0,0
中国,西藏自治区,山南市,扎囊县,0,0
中国,西藏自治区,山南市,贡嘎县,0,0
中国,西藏自治区,山南市,桑日县,0,0
中国,西藏自治区,山南市,琼结县,0,0
中国,西藏自治区,山南市,曲松县,0,0
中国,西藏自治区,山南市,措美县,0,0
中国,西藏自治区,山南市,洛扎县,0,0
中国,西藏自治区,山南市,加查县,0,0
中国,西藏自治区,山南市,隆子县,0,0
中国,西藏自治区,山南市,错那县,0,0
中国,西藏自治区,山南市,浪卡子县,0,0
中国,西藏自治区,那曲市,色尼区,0,0
中国,西藏自治区,那曲市,嘉黎县,0,0
中国,西藏自治区,那曲市,比如县,0,0
中国,西藏自治区,那曲市,聂荣县,0,0
中国,西藏自治区,那曲市,安多县,0,0
中国,西藏自治区,那曲市,申扎县,0,0
中国,西藏自治区,那曲市,索县,0,0
中国,西藏自治区,那曲市,班戈县,0,0
中国,西藏自治区,那曲市,巴青县,0,0
中国,西藏自治区,那曲市,尼玛县,0,0
中国,西藏自治区,那曲市,双湖县,0,0
中国,西藏自治区,阿里地区,普兰县,0,0
中国,西藏自治区,阿里地区,札达县,0,0
中国,西藏自治区,阿里地区,噶尔县,0,0
中国,西藏自治区,阿里地区,日土县,0,0
中国,西藏自治区,阿里地区,革吉县,0,0
中国,西藏自治区,阿里地区,改则县,0,0
中国,西藏自治区,阿里地区,措勤县,0,0
中国,陕西省,西安市,,0,0
中国,陕西省,西安市,新城区,0,0
中国,陕西省,西安市,碑林区,0,0
中国,陕西省,西安市,莲湖区,0,0
中国,陕西省,西安市,灞桥区,0,0
中国,陕西省,西安市,未央区,0,0
中国,陕西省,西安市,雁塔区,0,0
中国,陕西省,西安市,阎良区,0,0
中国,陕西省,西安市,临潼区,0,0
中国,陕西省,西安市,长安区,0,0
中国,陕西省,西安市,高陵区,0,0
中国,陕西省,西安市,鄠邑区,0,0
中国,陕西省,西安市,蓝田县,0,0
中国,陕西省,西安市,周至县,0,0
中国,陕西省,铜川市,,0,0
中国,陕西省,铜川市,王益区,0,0
中国,陕西省,铜川市,印台区,0,0
中国,陕西省,铜川市,耀州区,0,0
中国,陕西省,铜川市,宜君县,0,0
中国,陕西省,宝鸡市,,0,0
中国,陕西省,宝鸡市,渭滨区,0,0
中国,陕西省,宝鸡市,金台区,0,0
中国,陕西省,宝鸡市,陈仓区,0,0
中国,陕西省,宝鸡市,凤翔县,0,0
中国,陕西省,宝鸡市,岐山县,0,0
中国,陕西省,宝鸡市,扶风县,0,0
中国,陕西省,宝鸡市,眉县,0,0
中国,陕西省,宝鸡市,陇县,0,0
中国,陕西省,宝鸡市,千阳县,0,0
中国,陕西省,宝鸡市,麟游县,0,0
中国,陕西省,宝鸡市,凤县,0,0
中国,陕西省,宝鸡市,太白县,0,0
中国,陕西省,咸阳市,,0,0
中国,陕西省,咸阳市,秦都区,0,0
中国,陕西省,咸阳市,杨陵区,0,0
中国,陕西省,咸阳市,渭城区,0,0
中国,陕西省,咸阳市,三原县,0,0
中国,陕西省,咸阳市,泾阳县,0,0
中国,陕西省,咸阳市,乾县,0,0
中国,陕西省,咸阳市,礼泉县,0,0
中国,陕西省,咸阳市,永寿县,0,0
中国,陕西省,咸阳市,长武县,0,0
中国,陕西省,咸阳市,旬邑县,0,0
中国,陕西省,咸阳市,淳化县,0,0
中国,陕西省,咸阳市,武功县,0,0
中国,陕西省,咸阳市,兴平市,0,0
中国,陕西省,咸阳市,彬州市,0,0
中国,陕西省,渭南市,,0,0
中国,陕西省,渭南市,临渭区,0,0
中国,陕西省,渭南市,华州区,0,0
中国,陕西省,渭南市,潼关县,0,0
中国,陕西省,渭南市,大荔县,0,0
中国,陕西省,渭南市,合阳县,0,0
中国,陕西省,渭南市,澄城县,0,0
中国,陕西省,渭南市,蒲城县,0,0
中国,陕西省,渭南市,白水县,0,0
中国,陕西省,渭南市,富平县,0,0
中国,陕西省,渭南市,韩城市,0,0
中国,陕西省,渭南市,华阴市,0,0
中国,陕西省,延安市,,0,0
中国,陕西省,延安市,宝塔区,0,0
中国,陕西省,延安市,安塞区,0,0
中国,陕西省,延安市,延长县,0,0
中国,陕西省,延安市,延川县,0,0
中国,陕西省,延安市,志丹县,0,0
中国,陕西省,延安市,吴起县,0,0
中国,陕西省,延安市,甘泉县,0,0
中国,陕西省,延安市,富县,0,0
中国,陕西省,延安市,洛川县,0,0
中国,陕西省,延安市,宜川县,0,0
中国,陕西省,延安市,黄龙县,0,0
中国,陕西省,延安市,黄陵县,0,0
中国,陕西省,延安市,子长市,0,0
中国,陕西省,汉中市,,0,0
中国,陕西省,汉中市,汉台区,0,0
中国,陕西省,汉中市,南郑区,0,0
中国,陕西省,汉中市,城固县,0,0
中国,陕西省,汉中市,洋县,0,0
中国,陕西省,汉中市,西乡县,0,0
中国,陕西省,汉中市,勉县,0,0
中国,陕西省,汉中市,宁强县,0,0
中国,陕西省,汉中市,略阳县,0,0
中国,陕西省,汉中市,镇巴县,0,0
中国,陕西省,汉中市,留坝县,0,0
中国,陕西省,汉中市,佛坪县,0,0
中国,陕西省,榆林市,,0,0
中国,陕西省,榆林市,榆阳区,0,0
中国,陕西省,榆林市,横山区,0,0
中国,陕西省,榆林市,府谷县,0,0
中国,陕西省,榆林市,靖边县,0,0
中国,陕西省,榆林市,定边县,0,0
中国,陕西省,榆林市,绥德县,0,0
中国,陕西省,榆林市,米脂县,0,0
中国,陕西省,榆林市,佳县,0,0
中国,陕西省,榆林市,吴堡县,0,0
中国,陕西省,榆林市,清涧县,0,0
中国,陕西省,榆林市,子洲县,0,0
中国,陕西省,榆林市,神木市,0,0
中国,陕西省,安康市,,0,0
中国,陕西省,安康市,汉滨区,0,0
中国,陕西省,安康市,汉阴县,0,0
中国,陕西省,安康市,石泉县,0,0
中国,陕西省,安康市,宁陕县,0,0
中国,陕西省,安康市,紫阳县,0,0
中国,陕西省,安康市,岚皋县,0,0
中国,陕西省,安康市,平利县,0,0
中国,陕西省,安康市,镇坪县,0,0
中国,陕西省,安康市,旬阳县,0,0
中国,陕西省,安康市,白河县,0,0
中国,陕西省,商洛市,,0,0
中国,陕西省,商洛市,商州区,0,0
中国,陕西省,商洛市,洛南县,0,0
中国,陕西省,商洛市,丹凤县,0,0
中国,陕西省,商洛市,商南县,0,0
中国,陕西省,商洛市,山阳县,0,0
中国,陕西省,商洛市,镇安县,0,0
中国,陕西省,商洛市,柞水县,0,0
中国,甘肃省,兰州市,,0,0
中国,甘肃省,兰州市,城关区,0,0
中国,甘肃省,兰州市,七里河区,0,0
中国,甘肃省,兰州市,西固区,0,0
中国,甘肃省,兰州市,安宁区,0,0
中国,甘肃省,兰州市,红古区,0,0
中国,甘肃省,兰州市,永登县,0,0
中国,甘肃省,兰州市,皋兰县,0,0
中国,甘肃省,兰州市,榆中县,0,0
中国,甘肃省,兰州市,兰州新区,0,0
中国,甘肃省,嘉峪关市,,0,0
中国,甘肃省,金昌市,,0,0
中国,甘肃省,金昌市,金川区,0,0
中国,甘肃省,金昌市,永昌县,0,0
中国,甘肃省,白银市,,0,0
中国,甘肃省,白银市,白银区,0,0
中国,甘肃省,白银市,平川区,0,0
中国,甘肃省,白银市,靖远县,0,0
中国,甘肃省,白银市,会宁县,0,0
中国,甘肃省,白银市,景泰县,0,0
中国,甘肃省,天水市,,0,0
中国,甘肃省,天水市,秦州区,0,0
中国,甘肃省,天水市,麦积区,0,0
中国,甘肃省,天水市,清水县,0,0
中国,甘肃省,天水市,秦安县,0,0
中国,甘肃省,天水市,甘谷县,0,0
中国,甘肃省,天水市,武山县,0,0
中国,甘肃省,天水市,张家川回族自治县,0,0
中国,甘肃省,武威市,,0,0
中国,甘肃省,武威市,凉州区,0,0
中国,甘肃省,武威市,民勤县,0,0
中国,甘肃省,武威市,古浪县,0,0
中国,甘肃省,武威市,天祝藏族自治县,0,0
中国,甘肃省,张掖市,,0,0
中国,甘肃省,张掖市,甘州区,0,0
中国,甘肃省,张掖市,肃南裕固族自治县,0,0
中国,甘肃省,张掖市,民乐县,0,0
中国,甘肃省,张掖市,临泽县,0,0
中国,甘肃省,张掖市,高台县,0,0
中国,甘肃省,张掖市,山丹县,0,0
中国,甘肃省,平凉市,,0,0
中国,甘肃省,平凉市,崆峒区,0,0
中国,甘肃省,平凉市,泾川县,0,0
中国,甘肃省,平凉市,灵台县,0,0
中国,甘肃省,平凉市,崇信县,0,0
中国,甘肃省,平凉市,庄浪县,0,0
中国,甘肃省,平凉市,静宁县,0,0
中国,甘肃省,平凉市,华亭市,0,0
中国,甘肃省,酒泉市,,0,0
中国,甘肃省,酒泉市,肃州区,0,0
中国,甘肃省,酒泉市,金塔县,0,0
中国,甘肃省,酒泉市,瓜州县,0,0
中国,甘肃省,酒泉市,肃北蒙古族自治县,0,0
中国,甘肃省,酒泉市,阿克塞哈萨克族自治县,0,0
中国,甘肃省,酒泉市,玉门市,0,0
中国,甘肃省,酒泉市,敦煌市,0,0
